,id,translation,transliteration
6003,5752,Taknapura,Da-ak-na-bu-ra
6004,5753,Takniš,Da-ak-ni-iš
6005,5754,Takniš,Da-ak-ni-eš
6006,5755,Takniš,Ta-ak-ni-iš
6007,5756,Takšanuman,Ta-ak-ša-nu-ma-an
6008,5757,Takšanuman,Ták-ša-nu-ma
6009,5758,Takšanuman,ták-ša-nu-ma-an
6010,5759,Takšinu,Ta-ak-ší-nu-ú
6011,5760,Takua,Ta-ku-a
6012,5761,Talaš,ta-la-áš
6013,5762,Taldul,Ta-al-du-ul
6014,5763,Talhama,Ta-al-ha-ma
6015,5764,Talhama,tal-ha-ma
6016,5765,Talhamašuwe,Tal-ha-ma-šu-e
6017,5766,Talhata,Tal-ha-ta
6018,5767,Talia,Ta-li-a
6019,5768,Talia,Ta-li-a-[á]š
6020,5769,Talia,ta-li-a
6021,5770,Talia,ta-li[-a]
6022,5771,Talia,[t]a-li-a
6023,5772,Talia,[ta-l]i-a
6024,5773,Talinini,Ta-li-ni-ni
6025,5774,Tališ,Ta-li-iš
6026,5775,Taliuma,ta-li-ú-ma
6027,5776,Taliuman,Ta-li-ú-ma-an
6028,5777,Taliuman,Ta-li-ú-ma
6029,5778,Taluhta,Ta-lu-ùh-ta
6030,5779,Taluka,ta-lu-ka
6031,5780,Talwahšušara,a-limKI tal-wa-ah-šu-ša-ra
6032,5781,Talwana,Tal-wa-na
6033,5782,Talwana,Ta-lu-wa-na
6034,5783,Tam’ar’a,ta-am-ar-a
6035,5784,Tam(u)ria,ta-mu-ri-a
6036,5785,Tam(u)ria,ta-am-ri-a
6037,5786,Tamapina,ta-ma-pì-na
6038,5787,Tamara,Ta-ma-ra
6039,5788,Tamaria,Ta-ma-ri-a
6040,5789,Tamia,Ta-me-a
6041,5790,Tamišit,Da-me-ší-e-it
6042,5791,Tamki,ta-am-ki
6043,5792,Tamna,Ta-am-na-a
6044,5793,Tamna’a,ta-am-na-a
6045,5794,Tamna[xx]ri,ta-am-na-[x]-ri
6046,5795,Tamnanika,Ta-am-na-ni-kà
6047,5796,Tamnašar,ta-am-na-ša-ar
6048,5797,Tamnašar,ta-am-na-šar
6049,5798,Tamnia,Ta-am-ni-a
6050,5799,Tamria,Ta-am-ri-a
6051,5800,Tamria,ta-am-ar-a
6052,5801,Tamtu,Tám-tù-ú
6053,5802,Tamura,Ta-mu-ur-a
6054,5803,Tamuri,Ta-mu-ri
6055,5804,Tamuri,Ta-mu-ri-i
6056,5805,Tamuria,Ta-mu-ri-a
6057,5806,Tamuria,Ta-mu-ur-i-a
6058,5807,Tamuria,Ta-am-ri-a
6059,5808,Tamuria,ta-mu-ri<-a>
6060,5809,Tamuria,ta-mu-ri-a
6061,5810,Tamuria,ta-mu-ur-i-a
6062,5811,Tanawa-išti,ta-na-wa-iš-ti
6063,5812,Tandana,Ta-an-da-na
6064,5813,Tanduli,Ta-an-du-li
6065,5814,Tanušta,Ta-nu-uš-ta
6066,5815,Tanušta,Ta-nu-uš-tí
6067,5816,Tanušti,Ta-nu-uš-ta
6068,5817,Tanušti,Ta-nu-uš-tí
6069,5818,Tapkinda,Tap-ki-in-da
6070,5819,Taqin-Aššur,táq-na-a-šùr
6071,5820,Taqun-abum,Ta-aq-na-bu-um
6072,5821,Taqun-abum,Da-aq-na-bu-um
6073,5822,Taqun-abum,Táq-na-be-im
6074,5823,Tarahnu,ta-ar-ah-nu
6075,5824,Tarahšu,da-ra-ak-šu
6076,5825,Tarakšan,Ta-ar-ak-ša-an
6077,5826,Tarakšu,Da-ra-ak-šu
6078,5827,Tarām-ili,Ta-ra-am-ì-lí
6079,5828,Tarām-ili,Tár-àm-A-ga-dè.ki
6080,5829,Taraš,Ta-ra-áš
6081,5830,Taratar,Ta-ra-tár
6082,5831,Tarawazi,Da-ra-wa-zi
6083,5832,Tarazu,Da-ra-zu
6084,5833,Tarbaliail,ta-ar-ba-li-a-il
6085,5834,Tarbišan,ta-ar-bi-ša-an
6086,5835,Targašan,ta-ar-ga-ša-an
6087,5836,Tarhala,ta-ar-ha-[lá]
6088,5837,Tarhala,[ta]-ar-ha-lá
6089,5838,Tarhala,ta-ar-ha-lá
6090,5839,Tarhašiat,Da-ar-ha-ší-at
6091,5840,Tarhašiat,Ta-ar-ha-áš-it
6092,5841,Tarhnu,ta-ar-ah-nu
6093,5842,Tarhuala,Ta-ar-hu-a-lá
6094,5843,Tarhuala,Tár-hu-a-lá
6095,5844,Tarhuala,Ta-ar-hu-lá
6096,5845,Tarhuala,Tár-hu-lá
6097,5846,Tarhuala,Ta-ar-ha-lá
6098,5847,Tarhuala,ta-ar-hu-a-lá
6099,5848,Tarhuala,tár-hu-a-lá
6100,5849,Tarhuan,Tár-hu-a-an
6101,5850,Tarhudašu,Tár-hu-da-šu
6102,5851,Tarhudašu,Ta-ar-hu-ta-šu
6103,5852,Tarhudašu,tár-hu-da-šu
6104,5853,Tarhula,ta-ar-hu-lá
6105,5854,Tarhula,tár-hu-lá
6106,5855,Tarhunia,Tár-hu-ni-a
6107,5856,Tarhunu,Ta-ar-hu-nu
6108,5857,Tarhunu,Ta-ar-ah-nu
6109,5858,Tarhuši,ta-ar-hu-ši
6110,5859,Tarhušit,Tár-hu-ší-it
6111,5860,Tarhutašu,ta-ar-hu-ta-šu
6112,5861,Tarībatum,Ta-ri-ba-tum
6113,5862,Tarikuda,Ta-ri-ku-da
6114,5863,Tarikuda,Tí-ri-ku-da
6115,5864,Tarikuda,ta-ri-ku-da
6116,5865,Tarikuta,ta-ri-ku-ta
6117,5866,Tarikutana,Ta-ri-ku-ta-na
6118,5867,Tarīš-mātum,Ta-ri-iš-ma-tim
6119,5868,Tarīš-mātum,Ta-ri-iš-ma-tum
6121,5869,Tarišmatum,Ta-ri-iš-ma-tim
6122,5870,Tarišmatum,Ta-ri-iš-ma-tum
6124,5871,Tarīša,Ta-ri-ša
6125,5872,Tarīša,[t]a-ri-ša
6126,5873,Tariša,Ta-ri-ša
6127,5874,Tariša,[t]a-ri-ša
6128,5875,Tarkada,Ta-ar-kà-da
6129,5876,Tarkašan,Ta-ar-kà-ša-an
6130,5877,Tarkuala,Ta-ar-ku-a-lá
6131,5878,Tarmali,Ta-ar-ma-l[i]
6132,5879,Tarmalia,Ta-ar-ma-li-a
6133,5880,Tarmalia,ta-ar-ma-li-a
6134,5881,Tarmalia,tár-ma-li-a
6136,5883,Tarmana,Ta-ar-ma-na
6137,5884,Tarmana,Tár-ma-na
6138,5885,Tarmana,ta-ar-ma-na
6139,5886,Tarmana,[t]a-ar-ma-na
6140,5887,Tarmana,tár-ma-na
6141,5888,Tarmua,ta-ar-mu-a
6142,5889,Tarnuaru,Tár-nu-a-ru
6143,5890,Tarša,ta-ar-ša-ša-an
6144,5891,Tarša,ta-ar-ša
6145,5892,Taršašan,Ta-ar-ša-ša-an
6146,5893,Taršiat,Ta-ar-ší-a-at
6147,5894,Taršibi,ta-ar-ši-bi
6148,5895,Taršibiala,Tár-ší-pì-a-/li
6149,5896,Taršibiatiša,ta-ar-ši-bi-a-ti-ša
6150,5897,Taršura,Ta-ar-šu-ra
6151,5898,Taruhnu,Ta-ru-ùh-nim
6152,5899,Tarwašiala,Ta-ar-wi-ší-a-lá
6153,5900,Tarwašiala,ta-ar-wa-ší-a-la!
6154,5901,Tarwašiala,ta-ar-wa-ší-a-la
6155,5902,Tarzulia,Tár-zu-li-a
6156,5903,Tašam,Ta-ša-am
6157,5904,Tašam,[t]a-ša-am!
6158,5905,Tašam,ta-ša-am
6159,5906,Tašama,ta-ša-ma
6160,5907,Tašia,ta-ši-a
6161,5908,Tašima,Ta-ší-ma
6162,5909,Taška,Ta-áš-kà
6163,5910,Taskuli,ta-as-ku-li
6164,5911,Taškuria,ta-áš-ku-ri-a
6165,5912,Tašmētum-bēltī,ta-áš-me-tù-um-bé-el-tí
6166,5913,Tašušu,Ta-šu-šu-ú
6167,5914,Tataiš,ta-ta-iš
6168,5915,Tatala,Ta-ta-lá
6169,5916,Tatali,Ta-ta-li
6170,5917,Tatali,Ta-ta-li-i
6171,5918,Tatali,ta-ta-li
6172,5919,Tatali,ta-ta-li-i
6173,5920,Tatana,Ta-ta-na
6174,5921,Tatašmiš,Ta-ta-áš-mì-iš
6175,5922,Tatašmiš,Ta-ta-áš-mì-šu
6176,5923,Tatkapu,Ta-at-kà-pu-ú
6177,5924,Tatkapu,[Ta-at]-ki-pu-uš
6178,5925,Tatkipu,ta-at-ka-pu-ú
6179,5926,Tatkipu,[ta-at-]ki-pu-uš
6180,5927,Tatma,ta-at-ma
6181,5928,Tatuhali,ta-tù-ha-li
6182,5929,Tatūr-ališša,Ta-tur4-a-li-ša
6183,5930,Tawila,ta-wi-la
6184,5931,Tāya,Ta-a
6185,5932,Tāya,Ta-a-a
6186,5933,Tāya,Ta-i-a
6187,5934,Tazina,Ta-zi-na
6188,5935,Taziza,ta-zi-za
6189,5936,Tazkul,Ta-az-ku-ul
6190,5937,Tazkul,Ta-sá-ku-ul
6191,5938,Telina,té-li-na
6192,5939,Telina,té-li-na-a
6193,5940,Tepulka,té-pu-ul-kà
6194,5941,Tibula,di-bu-la
6195,5942,Tidawašu,ti-da-wa-šu
6196,5943,Tikanu,Tí-kà-nu
6197,5944,Tikara,Tí-kà-ra
6198,5945,Tiki,Tí-ki
6199,5946,Tikšar,Tí-ik-ša-ar
6200,5947,Tikšar,Tí-ik-šar
6201,5948,Tikšar,tí-ik-ša-a[r]
6202,5949,Tikšar,tí-ik-šar
6203,5950,Tilia,Tí-li-a
6204,5951,Tilina,Tí-li-na
6205,5952,Tiliuruman,Tí-li-ú-ru-ma-an
6206,5953,Tiltitiš,tí-il5-tí-tí-iš
6207,5954,Timlikum,Tí-im-li-ki-im
6208,5955,Timuil,Tí-mu-el
6209,5956,Tinala,Ti-na-la
6210,5957,Tinari,tí-na-ri
6211,5958,Tipukunian,Tí-pu-ku-ni-a-an
6212,5959,Tipula,Tí-pu-lá
6213,5960,Tipulka,Tí-pu-ul-kà
6214,5961,Tirikuda,tí-ri-ku-da
6215,5962,Tiripa,Tí-ri-pá
6216,5963,Tiša,Tí-ša
6217,5964,Tišaiš,Tí-ša-i-iš
6218,5965,Tišalim,Tí-ša-lim
6219,5966,Tištihaluba,tí-iš-tí-ha-lu-ba
6220,5967,Titawašhi,tí-ta-wa-áš-hi
6221,5968,Titi,Tí-tí-i
6222,5969,Titi,Tí-tí-e
6223,5970,Titiar,Tí-tí-ar
6224,5971,Titime,Tí-i-tí-me
6225,5972,Titimi,tí-i-tí-mì
6226,5973,Titinatal,Tí-tí-na-ri
6227,5974,Titipiulka,tí-tí-pì-ul-kà
6228,5975,Tittiya,Tí-tí-a
6229,5976,Titumian,Tí-tù-me-an
6230,5977,Titumian,Tí-tù-me-am
6231,5978,Tiwalis,Tí-wa-li-is
6232,5979,Tiwatia,Tí-wa-tí-a
6233,5980,Tiwiliz,tí-wi-li-iz
6234,5981,Tizaruman,Tí-za-ru-ma-an
6235,5982,Tizuhi,Tí-zu-hi
6236,5983,Tu'īmtum,Tù-i-im-tim
6237,5984,Tu'īmum,Tù-i-mì-im
6238,5985,Tuarhala,tù-ar-ha-lá
6239,5986,Tuarhunu,tù-ar-hu-nu
6240,5987,Tubagili,tù-ba-gi-li
6241,5988,Tudhalia,Tù-ud-ha-li-a
6242,5989,Tudhalia,Tù-ud-hi-li-a
6243,5990,Tudhalia,Tù-tí-hi-li-a
6244,5991,Tuhiumnan,Tù-hi-um-na-an
6245,5992,Tuhnada,Tù-ùh-na-da
6246,5993,Tuhniš,Tù-ùh-ni-iš
6247,5994,Tuhši,tù-ùh-ší
6248,5995,Tuhupiš,Tù-hu-pí-iš
6249,5996,Tuhupiš,Tù-hu-pì-iš
6250,5997,Tuhupiš,tù-hu-pì-iš
6251,5998,Tuhušili,Tù-hu-ší-li
6252,5999,Tuhušipha,tù-hu-ší-ip-ha
6253,6000,Tuli,Du-li
6254,6001,Tulinuwa,Tù-li-nu-wa
6255,6002,Tuma,du-ma
6256,6003,Tumana,tù-ma[-na]
6257,6004,Tumana,tù-ma-na
6258,6005,Tumišna,tù-mi-iš-na
6259,6006,Tunia,Du-ni-a
6260,6007,Tunikuni,Du-ni-ku-ni
6261,6008,Tunum,Du-ni-im
6262,6009,Tunumna,Du-nu-um-na
6263,6010,Tunumna,tù-nu-um-na
6264,6011,Tupawatar,tù-pá-wa-tár
6265,6012,Tupazu,tù-pa-zu
6266,6013,Tupisi,tù-pì-sí
6267,6014,Tupisialka,Tù-pí-sí-al-kà
6268,6015,Tupizialka,tù-pì-zi-al-kà
6269,6016,Tuptulu,tù-up-tù-lu
6270,6017,Tūr-Aššur,du-ur-a-šur
6271,6018,Tūr-Ea,Tù-ri-e-a
6272,6019,Tūr-Ištar,du-ur-IŠTAR
6273,6020,Tūram-Adad,Tù-ra-am-{d}IM
6274,6021,Tūram-Adad,Tù-ur-{d}IM
6275,6022,Tūram-Aššur,tù-ra-am-a-šùr
6276,6023,Turam-ašur,tù-ra-am-a-šur
6277,6024,Turam-ašur,tù-ra-am-da-šùr
6278,6025,Tūram-bēlī,Tù-ra-be-lí
6279,6026,Tūram-ilī,Tù-ra-am-ì-lí
6280,6027,Tūram-ilī,Tù-ra-me-el
6281,6028,Tūram-ilī,Tù-ra-ì-lí
6282,6029,Tūrāya,Tù-ra-a
6283,6030,Tūrāya,Tù-ra-a-a
6284,6031,Tureya,Tù-re-e-a
6285,6032,Turhala,du-ur-ha-la
6286,6033,Turmali,Tù-ur-ma-li-i
6287,6034,Turmali,tur4-ma-li
6288,6035,Turuhna,Tù-ru-ùh-na
6289,6036,Turuhna,Tù-ru-ùh-nu
6290,6037,Turuhna,tù-ru-ùh-na
6291,6038,Turuhnu,tù-ru-ùh-nu
6292,6039,Turupani,Tù-ru-pá-ni
6293,6040,Tuša,Tù-ša
6294,6041,Tušala,Tù-ša-lá
6295,6042,Tušara,Tù-ša-ra
6296,6043,Tušara,tù-ša-ra
6297,6044,Tušara,Tù-ša-la
6298,6045,Tušaša,Tù-ša-ša
6299,6046,Tušaša,Tù-ša-ra
6300,6047,Tuškurunua,du-uš-ku-ru-nu-a
6301,6048,Tušu,Tù-šu
6302,6049,Tušua,Tù-šu-a
6303,6050,Tušuba,du-šu-ba
6304,6051,Tušula,Tù-šu-lá
6305,6052,Tušula,tu-šu-lá
6306,6053,Tušupa,Tù-šu-pá
6307,6054,Tutaya,Tù-ta-a
6309,6055,Tuthala,tù-ut-hal-a!
6310,6056,Tuthalia,tù-ut-ha-li-[a]
6311,6057,Tuthalia,tù-ut-ha-li-a
6312,6058,Tuthalia,tù-ut-ha-li[-a]
6313,6059,Tuthilia,tù-ut-hi-li-a
6314,6060,Tuthilia,tu-ut-hi-li-a
6315,6061,Tuthiliaš,tù-ut-hi-li-a
6316,6062,Tuthiliaš,tù-ut-hi-li-áš
6317,6063,Tutuhali,Tù-tù-ha-li
6318,6064,Tutulani,Tù-tù-lá-ni
6319,6065,Tutuli,Tù-tù-li
6320,6066,Tutulidi,Tù-tù-li-dí
6321,6067,Tutupiala,Tù-tù-pì-a-lá
6322,6068,Tuwa,Tù-ú-a
6323,6069,Tuwa-kammalia,Tù-wa-kam-ma-li-a
6324,6070,Tuwakammalia,tù-wa-kam-ma-li-a
6325,6071,Tuwanuwa,Tù-a-nu-a
6326,6072,Tuwarahšu,Tù-wa-ra-ah-šu
6327,6073,Tuwatuwa,tù-wa-tù-wa
6328,6074,Tuwazi,Tù-wa-zi
6329,6075,Tuwituwi,Tù-ú-i-tù-ú-i
6330,6076,Tuwituwi,Tù-wi-tù-wi
6331,6077,Tuzanani,Tù-za-na-ni
6332,6078,Tuzu,tù-zu
6333,6079,Tuzuši,Tù-zu-ší
6334,6080,Ubadiahšu,Ú-pá-tí-a-ah-šu
6335,6081,Ubhakum,Up-ha-ki-im
6336,6082,Udkaria,Ut-kà-ri-a
6337,6083,Udnahupa,Ut-na-hu-pá
6338,6084,Udnahupa,ud-na-hu-pá
6339,6085,Udruašu,Ut-ru-wa-šu
6340,6086,Udruašu,Ut-ru-a-šu
6341,6087,Udu,ú-du
6342,6088,Udunuman,Ú-tù-nu-ma-an
6343,6089,Ugawa,Ú-ga-wa
6344,6090,Ugawa,U-ga-wa
6345,6091,Ukabinahu,Ú-ga-ba-na-hi
6346,6092,Ukida,Ú-ki-da
6347,6093,Uku,Ú-ku
6348,6094,Ukua,ú-ku
6349,6095,Ukula,Ú-ku-la
6350,6096,Ukupturuš,Ú-ku-up-tù-ru-uš
6351,6097,Ukupturuš,Ú-ku-up-ta-ru-uš
6352,6098,Ukuri,Ú-ku-ri
6353,6099,Ukuri,Ú-ku-ri-i
6354,6100,Ulanašu,Ú-lá-na-šu
6355,6101,Ulāya,Ú-lá-a
6356,6102,Ulāya,Ú-lá-a-a
6357,6103,Ulida,Ú-li-da 94/k 990
6358,6104,Uliliuman,Ú-li-li-ú-ma-an
6359,6105,Ulimahšu,Ú-li-ma-ah-šu
6360,6106,Ulišan,ú-li-ša-an
6361,6107,Ulišaram,Ú-li-ša-ra-am
6362,6108,Ullammil,Ú-lá-mì-il5
6363,6109,Ullammil,Ú-lu-ma-il5
6364,6110,Ulu,ú-lu
6365,6111,Ululā,Ú-lá-a
6366,6112,Ululā,Ú-lu-lá
6367,6113,Ululā,Ú-lu-lá-a
6368,6114,Ummana,Um-ma-na
6369,6115,Ummana,here also Ú-ma-nam
6370,6116,Ummana,Ú-ma-nim
6371,6117,Ummaya,ú-ma-a
6372,6118,Ummaza,Um-ma-za
6373,6119,Ummī-Atašna,um-me-a-ta-áš-na
6374,6120,Ummī-Hepa,Um-mì-he-pá
6375,6121,Ummī-Išhara,Um-mì-Iš-ha-ra
6376,6122,Ummī-Kubabat,Um-mì-Ku-ba-ba-at
6377,6123,Ummī-nara,um-mì-na-ra
6378,6124,Ummī-Nawar,Um-me-na-wa-ar
6379,6125,Ummī-ṭābat,um-me-DÙG-at
6380,6126,Umminara,Um-me-na-ra
6381,6127,Ummizar,Um-me-za-ar
6382,6128,Unaba,Ú-na-pá
6383,6129,Unaba,Ú-nu-pá
6384,6130,Unania,Ú-na-ni-a
6385,6131,Unapa,ú-na-pá
6386,6132,Unapše,Ú-na-ap-ší
6387,6133,Unapše,Ú-na-áp-ší
6388,6134,Unapšenni,Ú-na-áp-šé-ni
6389,6135,Uni,ú-ni
6390,6136,Uniuni,ú-ni-ú-ni
6391,6137,Unuba,ú-nu-ba
6392,6138,Upatiahšu,ú-pá-tí-a-ah-šu
6393,6139,Upe,ú-pe
6394,6140,Upuiuman,ú-pu-ú-i-ú-ma-an
6395,6141,Upuiuman,[ú-]pu-ú-i-<ú->ma-an
6396,6142,Ur-Lugalbanda,UR-{d}LUGAL.BÀNDA
6397,6143,Urame,ú-ra-mì
6398,6144,Urani,ur-a-ni
6399,6145,Urāni,Ú-ra-ni
6400,6146,Urāni,Ur-a-ni
6401,6147,Uranuman,Ú-ra-nu-ma-an
6402,6148,Urāya,Ú-ra-a
6403,6149,Urāya,Ú-ra-a-a
6404,6150,Urdala,Ur-da-lá
6405,6151,Urdānum,Ur-da-num
6406,6152,Urduba,ur-du-ba
6407,6153,Urdušu,Ur-du-šu
6408,6154,Urnahudu,ur-na-hu-du
6409,6155,Uršiša,Ur-ší-ša
6410,6156,Uršiši,Ur-ší-ší
6411,6157,Uršiši,Ú-ur-ší-ší
6412,6158,Uršiši,Ú-ri-ší-ší
6413,6159,Uršuhi,Ur-šu-hi
6414,6160,Uršunuwa,Ur-šu-nu-wa
6415,6161,Ušama,Uš-a-ma
6416,6162,Usānum,Ú-sá-num
6417,6163,Usānum,Ú-sà-num
6418,6164,Uṣāria,Ú-za-ri-a
6419,6165,Ušbila,Uš-pí-lá
6420,6166,Ušbita,Uš-pí-ta
6421,6167,Ušhalia,Uš-ha-li-a
6422,6168,Ušhašra,uš-ha-áš-ra
6423,6169,Ušhata,Uš-ha-ta
6424,6170,Ušhata,Ú-uš-ha-ta
6425,6171,Ušhata,uš-ha-ta
6426,6172,Ušher,uš-he-er
6427,6173,Ušhuba,uš-hu-ba
6428,6174,Ušhueni,uš-hu-e-ni
6429,6175,Ušhupa,uš-hu-pá
6430,6176,Ušinuman,ú-ší-nu-ma-an
6431,6177,Ušinuman,wa-ší-nu-ma-an
6432,6178,Ušmanahšu,Uš-ma-na-ah-šu
6433,6179,Ušmāya,Uš-ma-a
6434,6180,Ušmāya,Uš-ma-a-a
6435,6181,Ušmāya,Us-ma-a
6436,6182,Ušmeta,uš-me-ta
6437,6183,Ušmita,Uš-mì-ta
6438,6184,Ušnama,Uš-na-ma
6439,6185,Ušnara,uš-na-ra
6440,6186,Ušnuman,Uš-nu-ma-an
6441,6187,Ušnuman,uš-[n]u-ma-an
6442,6188,Ušnuman,uš-nu-ma-an
6443,6189,Ušrupia,Uš-ru-pí-a
6444,6190,Uštahšušar,uš-ta-ah-šu-ša-ar
6445,6191,Uštala,Uš-ta-lá
6446,6192,Ušuba,ú-šu-ba
6447,6193,Ušunama,ú-šu-na
6448,6194,Ušunaman,Ú-šu-na-ma
6449,6195,Ušunaman,Ú-šu-na-ma-an
6450,6196,Uṣup-iškum,Ú-zu-be-iš-ki-im
6451,6197,Uṣup-iškum,Ú-zi-bi-iš-ki-im
6452,6198,Uṣur-Anum,Ú-ṣú-ra-nim
6453,6199,Uṣur-Aššur,ú-ṣur-a-šur
6454,6200,Uṣur-awat-Aššur,Ú-ṣur-a-wa-at-A-šur
6455,6201,Uṣur-Ištar,ú-ṣur-u-dar
6456,6202,Uṣur-pī-Aššur,ú-ṣú-ur-pì-a-šur
6457,6203,Uṣur-pī-ša-Aššur,ú-ṣur-pi-ša-a-šur
6458,6204,Uṣur-ša-Aššur,Ú-ṣú-ur-ša-A-šùr
6459,6205,Uṣur-ša-Aššur,Ú-ṣur-ša-A-šur
6460,6206,Uṣur-ša-Aššur; Uṣurša-ašur,Ú-ṣur-ša-A-šur
6461,6207,Uṣur-ša-Ištar,Ú-ṣú-ur-ša-Ištar
6462,6208,Uṣur-ša-Ištar,Ú-ṣur-ša-Ištar
6463,6209,Uṣur-ša-Ištar,Ú-ṣur-ší-Ištar
6464,6210,Uṣur-Wēr,Ú-ṣur-{d}We-er
6465,6211,Uṣurawat-ašur,ú-ṣur-a-wa-at-a-šur
6466,6212,Uṣurpia,Ú-zu-ur-pì-a
6467,6213,Uṣurša-ašur,ú-ṣur-ša-a-šur
6468,6214,Uṣuška,ú-ṣú-uš-kà
6469,6215,Ušušnuman,uš-uš-nu-ma-an
6470,6216,Ušwana,Uš-wa-na
6471,6217,Uta-ahum,Ú-ta-hi-im
6472,6218,Uta-ahum,Ú-ta-hi
6473,6219,Utaki,ú-ta-ki
6474,6220,Utkaria,ut-kà-ri-a
6475,6221,Utkinazu,ut-ki-na-zu
6476,6222,Utniahšu,ut-ni-ah-šu
6477,6223,Utruašu,ut-ru-wa-šu
6478,6224,Utruašu,ut-ru-a-šu
6479,6225,Utunuman,ú-tù-nu-ma-an
6480,6226,Ututu,Ú-du-du
6481,6227,Uwa,Ú-wa-a
6482,6228,Uwaku,ú-wa-ku
6483,6229,Uwanamea,ú-wa-na-mì-a
6484,6230,Uwašada,Ú-wa-ša-da
6485,6231,Uza,Ú-za-a
6486,6232,Uzi,Ú-zi
6487,6233,Uzia,Ú-zi-a
6488,6234,Uzim,Ú-zi-im
6489,6235,Uzim,Ú-zi
6490,6236,Uzinum,Ú-zi-nim
6491,6237,Uzu,ú-zi-im
6492,6238,Uzua,Ú-zu-a
6493,6239,Uzua,Ú-zu-ú-a
6494,6240,Uzudu,Ú-zu-du-ú
6495,6241,Uzuna,ú-zu-na
6496,6242,Uzuška,Ú-zu-uš-kà
6497,6243,Uzuzuman,Ú-zu-zu-ma-an
6499,6245,Wa’anahšu,wa-a-na-ah-šu
6500,6246,Wabara,wa-ba-ra
6501,6247,Wadabra,Wa-da-ap-ra
6502,6248,Wadduan,wa-ad-du-an
6503,6249,Wadniahšu,Wa-at-ni-ah-šu
6504,6250,Wadniahšu,Wa-at-ni-a-ah-šu
6505,6251,Wadniahšu,Ut-ni-ah-šu
6506,6252,Wadnistuan,Wa-at-ni-is-du-an
6507,6253,Wadu’u,wa-du-ú
6508,6254,Wahaniait,Wa-ha-ni-a-it
6509,6255,Wahšua,Wa-ah-šu-a
6510,6256,Waiškuwa,wa-iš!-ku-wa
6511,6257,Wakiled,wa-ki-li-it
6512,6258,Wakli,Wa-ak-li
6513,6259,Wakli,Wa-ak-li-e
6514,6260,Walabra,Wa-lá-áp-ra
6515,6261,Walabra,Wa-lá-áp-ra-a
6516,6262,Walad-ilī,Wa-al-dí-AN
6517,6263,Walad-ilī,wa-al-dí-lu-um
6519,6264,Walad-ilī,wa-al-dí-lim
6520,6265,Walad-ilī,wa-al-dí-lam
6521,6266,Walad-ilī,wa-lá-ad-DINGIR
6522,6267,Walad-ilī,wa-al-dí-DINGIR
6523,6268,Walad-ilī,wa-al-dí-DINGIR-ma
6524,6269,Walad-ilim,Wa-al-dí-AN
6525,6270,Walad-ilim,wa-al-dí-lu-um
6527,6271,Walad-ilim,wa-al-dí-lim
6528,6272,Walad-ilim,wa-al-dí-lam
6529,6273,Walad-ilim,wa-lá-ad-DINGIR
6530,6274,Walad-ilim,wa-al-dí-DINGIR
6531,6275,Walad-ilim,wa-al-dí-DINGIR-ma
6532,6276,Walad-ilum,Wa-al-dí-AN
6533,6277,Walad-ilum,wa-al-dí-lu-um
6535,6278,Walad-ilum,wa-al-dí-lim
6536,6279,Walad-ilum,wa-al-dí-lam
6537,6280,Walad-ilum,wa-lá-ad-DINGIR
6538,6281,Walad-ilum,wa-al-dí-DINGIR
6539,6282,Walad-ilum,wa-al-dí-DINGIR-ma
6540,6283,Walahira,wa-lá-hi-ra
6541,6284,Walahšina,Wa-lá-ah-ší-na
6542,6285,Walahšu,Wa-lá-[a]h-šu
6543,6286,Walahšu,wa-la-[a]h-šu
6544,6287,Walahula,Wa-lá-hu-lá
6545,6288,Walama,wa-lá-ma
6546,6289,Walani,Wa-lá-ni-i
6547,6290,Walawala,Wa-lá-wa-a
6548,6291,Walawala,Wa-lá-wa-lá
6549,6292,Walawala,wa-al-wa-lá
6550,6293,Walawala,Wa-al-wa-<gap>
6551,6294,Waldi,wa-al-dí
6552,6295,Walhašna,Wa-al-ha-áš-na
6553,6296,Walhašna,wa-al-ha-áš-na
6554,6297,Walhašna,w[a-a]l-h[a]-áš-na
6555,6298,Walhašna,wa-al-ha-áš-n[a]
6556,6299,Walhiš,Wa-al-hi-iš
6557,6300,Walhišna,wa-al-hi-iš-na
6558,6301,Walhišna,wa-al-hi-iš<-na>
6560,6303,Walhišna,Wa-al-hi-iš-na
6561,6304,Walhišna,Wa-al-ha-áš-na
6562,6305,Wali,Wa-li
6563,6306,Wali,Wa-ni-i
6564,6307,Walia,Wa-li-a
6565,6308,Walia,Ú-li-a
6566,6309,Walia,Wa-ni-a
6567,6310,Waliasazu,Wa-li-a-ša-zu
6568,6311,Waliašazu,wa-li-a-ša-zu
6569,6312,Waliašazu,wa-[l]i-a-š[a-zu]
6570,6313,Waliašu,Wa-li-a-šu
6571,6314,Wališar,wa-li-i-ša-ar
6572,6315,Wališid,Wa-li-ší-e-it
6573,6316,Wališiet,wa-li-ší-e-et
6574,6317,Wališit,wa-li-ší-it
6575,6318,Wališra,Wa-li-iš-ra
6576,6319,Waliwali,Wa-li-wa-li
6577,6320,Waliwali,Wa-ni-wa-ni
6578,6321,Waliwali,Ú-ni-ú-ni
6579,6322,Walizabra,wa-li-za-áp-ra
6580,6323,Walkati,Wa-al-kà-tí
6581,6324,Walkiahšu,Wa-al-ki-ah-šu
6582,6325,Walku,Wa-al-ku
