,id,source_id,row_index,segment_idx,akk,eng,transliteration,translation
656,656,,438,0,a-nu-pí-a ki-ma me-er-e šál-ma-a-šur a-na ga-al-ga-li-a ù ḫa-ar-šu-ma-an iṣ-ba-at-ni-a-tí-ma ṭup-pá-am ša 10 ma-na KÙ.BABBAR ša ḫu-bu-li-šu-nu iš-me-ú um-ma a-nu-pí-a-ma ṭup-pu-um lá ku-nu-ku-kà-a um-ma ga-al-ga-li-a-ma ku-nu-ku-a a-ma ḫa-ar-šu-um-nu-ma-an-ma ša-qí-il₅ KÙ.BABBAR-pì-im um-ma a-nu-pí-a-ma me-er-ú me-tim né-nu lu a-na šál-ma-a-šur KÙ.BABBAR ta-áš-qú-ul lu a-na me-er-e šál-ma-a-šur ta-áš-qú-ul a-na a-ni-e-ma ru-a-am um-ma ḫa-ar-šu-um-nu-ma-an-ma KÙ.BABBAR a-na-ku ša ṭup-pì-ni šál-ma-a-šur ú-ša-bi₄-i a-na i-id a-ša-kà-na-ku-nu-tí a-na a-wa-tim a-ni-a-tim kà-ru-um kà-né-eš i-dí-ni-a-tí-ma IGI GÍR ša a-šur ší-bu-tí-ni ni-dí-in ,"Representing the sons of Šalim-Aššur Anupiya seized us against Galgaliya and haršumnuman, and they heard a tablet concerning 10 minas of silver, their debt. Anupiya said: Does the tablet not bear your seals?"" Galgaliya answered: ""They are my sealings. However, haršumnuman is the one who paid the silver."" Anupiya said: ""We are inheritors. Produce evidence for this, that you have either paid the silver to Šalim-Aššur or have paid to the sons of Šalim-Aššur."" haršumnuman said: ""I personally satisfied Šalim-Aššur with the silver of our tablet. I am willing to go to the River for you."" The Kanesh colony gave us (as witnesses)for these proceedings, and we gave our testimony before Aššur's dagger. ",a-nu-pí-a ki-ma me-er-e šál-ma-a-šur a-na ga-al-ga-li-a ù ḫa-ar-šu-ma-an iṣ-ba-at-ni-a-tí-ma ṭup-pá-am ša 10 ma-na KÙ.BABBAR ša ḫu-bu-li-šu-nu iš-me-ú um-ma a-nu-pí-a-ma ṭup-pu-um lá ku-nu-ku-kà-a um-ma ga-al-ga-li-a-ma ku-nu-ku-a a-ma ḫa-ar-šu-um-nu-ma-an-ma ša-qí-il₅ KÙ.BABBAR-pì-im um-ma a-nu-pí-a-ma me-er-ú me-tim né-nu lu a-na šál-ma-a-šur KÙ.BABBAR ta-áš-qú-ul lu a-na me-er-e šál-ma-a-šur ta-áš-qú-ul a-na a-ni-e-ma ru-a-am um-ma ḫa-ar-šu-um-nu-ma-an-ma KÙ.BABBAR a-na-ku ša ṭup-pì-ni šál-ma-a-šur ú-ša-bi₄-i a-na i-id a-ša-kà-na-ku-nu-tí a-na a-wa-tim a-ni-a-tim kà-ru-um kà-né-eš i-dí-ni-a-tí-ma IGI GÍR ša a-šur ší-bu-tí-ni ni-dí-in ,"Representing the sons of Šalim-Aššur Anupiya seized us against Galgaliya and haršumnuman, and they heard a tablet concerning 10 minas of silver, their debt. Anupiya said: Does the tablet not bear your seals?"" Galgaliya answered: ""They are my sealings. However, haršumnuman is the one who paid the silver."" Anupiya said: ""We are inheritors. Produce evidence for this, that you have either paid the silver to Šalim-Aššur or have paid to the sons of Šalim-Aššur."" haršumnuman said: ""I personally satisfied Šalim-Aššur with the silver of our tablet. I am willing to go to the River for you."" The Kanesh colony gave us (as witnesses)for these proceedings, and we gave our testimony before Aššur's dagger. "
657,657,,444,0,É šál-ma-a-šùr a-na a-wa-tim né-ru-ub-ma um-ma šál-ma-a-šùr-ma i-a-tí a-na bu-ru-uš-ḫa-dim i-na ma-ak-sú-im a-na ḫu-bu-ul ÌR a-bu-ša-lim ša-qá-lim i-ra-de₈-ú-ni a-ta 30 TÚG ku-ta-ni ù ANŠE ṣa-lá-ma-am ša ÌR tal-qé um-ma šu-be-lúm-ma ke-na ša ÌR-dí-a a-bu-ša-lim al-qé ša-lim-a-šur ša ni-iš a-lim{ki} úz-na-tí-ni il₅-pu-ut um-ma šál-ma-a-šur-ma a-šar ÌR a-na wa-ar-dí-kà lá i-tù-ru ma-a a-na wa-ar-dí-a i-tù-ar um-ma šu-be-lúm-ma šu-ma a-na ku-a-im i-tù-ar a-na TÚG.ḪI.A ù ANŠE a-za-za-kum a-na a-wa-tim a-ni-a-tim kà-ru-um kà-né-eš i-dí-ni-a-tí-ma IGI GÍR ša a-šur ší-bu-tí-ni ni-dí-in ,"We entered Šalim-Aššur's house to settle the case, and Šalim-Aššur said: While they are going to lead me to Burušhaddum in fetters in order to pay the debt of the slave Abu-šalim, you on the other hand have taken 30 -textiles and a black donkey from the slave."" Šu-Bēlum answered: ""Yes, I have taken what belongs to my slave Abu-šalim."" Šalim-Aššur impressed on us what was sworn by the City, and Šalim-Aššur said: ""In case the slave does not raise claim against your slave, will he then raise claim against my slave?"" Šu-Bēlum answered: ""If he raises claim against yours, I shall guarantee for the textiles and the donkey."" The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger. ",É šál-ma-a-šùr a-na a-wa-tim né-ru-ub-ma um-ma šál-ma-a-šùr-ma i-a-tí a-na bu-ru-uš-ḫa-dim i-na ma-ak-sú-im a-na ḫu-bu-ul ÌR a-bu-ša-lim ša-qá-lim i-ra-de₈-ú-ni a-ta 30 TÚG ku-ta-ni ù ANŠE ṣa-lá-ma-am ša ÌR tal-qé um-ma šu-be-lúm-ma ke-na ša ÌR-dí-a a-bu-ša-lim al-qé ša-lim-a-šur ša ni-iš a-lim{ki} úz-na-tí-ni il₅-pu-ut um-ma šál-ma-a-šur-ma a-šar ÌR a-na wa-ar-dí-kà lá i-tù-ru ma-a a-na wa-ar-dí-a i-tù-ar um-ma šu-be-lúm-ma šu-ma a-na ku-a-im i-tù-ar a-na TÚG.ḪI.A ù ANŠE a-za-za-kum a-na a-wa-tim a-ni-a-tim kà-ru-um kà-né-eš i-dí-ni-a-tí-ma IGI GÍR ša a-šur ší-bu-tí-ni ni-dí-in ,"We entered Šalim-Aššur's house to settle the case, and Šalim-Aššur said: While they are going to lead me to Burušhaddum in fetters in order to pay the debt of the slave Abu-šalim, you on the other hand have taken 30 -textiles and a black donkey from the slave."" Šu-Bēlum answered: ""Yes, I have taken what belongs to my slave Abu-šalim."" Šalim-Aššur impressed on us what was sworn by the City, and Šalim-Aššur said: ""In case the slave does not raise claim against your slave, will he then raise claim against my slave?"" Šu-Bēlum answered: ""If he raises claim against yours, I shall guarantee for the textiles and the donkey."" The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger. "
658,658,,451,0,1 ma-na 10 GÍN KÙ.BABBAR i-ṣé-er i-dí-IŠTAR i-sú-rik₁₃ i-šu šu-ma 15 GÍN KÙ.BABBAR i-na a-lá-ki-a lá eš-ta-aq-lu a-na KÙ.BABBAR ù ṣí-ba-tí-šu ša-ki-li ú-u₄-me-a a-tù-wa-ar-šum i-ri-šum ,"Iddin-Ištar owes 1 mina 10 shekels of silver to Issu-arik. If he has not paid 15 shekels of silver when I arrive, then I shall raise claim against him for the silver and the accrued interest for the entire period. (Concerning) Irišum. ",1 ma-na 10 GÍN KÙ.BABBAR i-ṣé-er i-dí-IŠTAR i-sú-rik₁₃ i-šu šu-ma 15 GÍN KÙ.BABBAR i-na a-lá-ki-a lá eš-ta-aq-lu a-na KÙ.BABBAR ù ṣí-ba-tí-šu ša-ki-li ú-u₄-me-a a-tù-wa-ar-šum i-ri-šum ,"Iddin-Ištar owes 1 mina 10 shekels of silver to Issu-arik. If he has not paid 15 shekels of silver when I arrive, then I shall raise claim against him for the silver and the accrued interest for the entire period. (Concerning) Irišum. "
659,659,,463,0,10 ma-na KÙ.BABBAR ṣa-ru-pu-um iš-tí PUZUR₄-a-na ni-a-im iš-tù-i-ša-qal ḫa-mu-uš-tim ša a-šur-ta-ak-lá-ku ù kà-sí-a a-na 30 ḫa-am-ša-tim šu-ma lá iš-qúl 0.5 GÍN.TA i-na ITU.KAM a-na 1 ma-na-im ṣí-ib-tám ú-ṣa-áb ITU.KAM té-i-na-tim li-mu-um a-mur-a-šur ," 10 minas of refined silver is owed by our own Puzur-Anna. Reckoned from the week of Aššur-taklāku and Kasiya he is to pay in 30 weeks. If he has not paid (in time), he will add interest at the rate 1.5 shekel per month per mina. Month Te'inātum, eponymy Amur-Aššur",10 ma-na KÙ.BABBAR ṣa-ru-pu-um iš-tí PUZUR₄-a-na ni-a-im iš-tù-i-ša-qal ḫa-mu-uš-tim ša a-šur-ta-ak-lá-ku ù kà-sí-a a-na 30 ḫa-am-ša-tim šu-ma lá iš-qúl 0.5 GÍN.TA i-na ITU.KAM a-na 1 ma-na-im ṣí-ib-tám ú-ṣa-áb ITU.KAM té-i-na-tim li-mu-um a-mur-a-šur ," 10 minas of refined silver is owed by our own Puzur-Anna. Reckoned from the week of Aššur-taklāku and Kasiya he is to pay in 30 weeks. If he has not paid (in time), he will add interest at the rate 1.5 shekel per month per mina. Month Te'inātum, eponymy Amur-Aššur"
660,660,,468,0,2.5 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er PUZUR₄.IŠTAR DUMU dan-a-šur a-šur-iš-ta-kál i-šu ITU.KAM ku-zal-le li-mu-um a-šur-i-mì-tí ma-lá-ḫu-um a-na 3 ITU.KAM i-ša-qal šu-ma lá iš-qú-ul ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb KÙ.BABBAR a-le-e ni-na-mu-ru-ú i-ša-qal ,"Puzur-Ištar son of Dan-Aššur owes 2.5 minas of refined silver to Aššuriš-takal. Month Kuzallu, eponymy Aššur-imittī, the skipper. He is to pay within 3 months; if he has not paid (in time) he shall add interest according to the rule of the colony. He is to pay the silver wherever we meet. ",2.5 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er PUZUR₄.IŠTAR DUMU dan-a-šur a-šur-iš-ta-kál i-šu ITU.KAM ku-zal-le li-mu-um a-šur-i-mì-tí ma-lá-ḫu-um a-na 3 ITU.KAM i-ša-qal šu-ma lá iš-qú-ul ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb KÙ.BABBAR a-le-e ni-na-mu-ru-ú i-ša-qal ,"Puzur-Ištar son of Dan-Aššur owes 2.5 minas of refined silver to Aššuriš-takal. Month Kuzallu, eponymy Aššur-imittī, the skipper. He is to pay within 3 months; if he has not paid (in time) he shall add interest according to the rule of the colony. He is to pay the silver wherever we meet. "
661,661,,492,0,a-na a-šùr-mu-ta-bi-il₅ qí-bi-ma šu-ma KÙ.BABBAR lá iš-ta-qal na-áš-pè-ra-tim ta-ga-<gap>-tí," To Aššur-muttabbil: If he has not paid the silver, then you must <gap> the missives.",a-na a-šùr-mu-ta-bi-il₅ qí-bi-ma šu-ma KÙ.BABBAR lá iš-ta-qal na-áš-pè-ra-tim ta-ga-<gap>-tí," To Aššur-muttabbil: If he has not paid the silver, then you must <gap> the missives."
662,662,,507,0,šál-ma-a-šùr a-ṣé-er a-mur-IŠTAR ú-ṭá-ḫi-ú-ni-a-tí-ma um-ma šál-ma-a-šur-ma a-na a-mur-IŠTAR-ma mì-šu-um ší-im TÚG-ba-tí-a URUDU ta-aṣ-ba-at um-ma a-mur-IŠTAR-ma ke-na 4 GÚ lá-mu-nam aṣ-ba-at ba-lu-um ḫi-na-a ú ší-bé aṣ-ba-at um-ma ša-lim-a-šur-ma ḫa-bu-ra-ta-i-am tal-qé um-ma a-mur-IŠTAR-ma ša i qá-tim <gap>-ta-šu-šu al-qé um-ma a-mur-IŠTAR-ma a-ta lu-qú-tí ša 10 ma-na KÙ.BABBAR ta-aṣ-ba-at um-ma ša-lim-a-šur mì-ma lá aṣ-ba-at-ma um-ma a-mur-IŠTAR-ma a ṣú-ḫa-ri-a a za-al-pá áš-ta-pár ṣú-ḫa-ri li-li-kam-ma lá-ta-wu um-ma a-mur-IŠTAR-ma a-na-ku a-šé-e-kà ú-ul a-ta ta-šé-e-a-ni ,"Šalim-Aššur made us approach Amur-Ištar, and Šalim-Aššur said to Amur-Ištar: Why have you seized the copper that was the proceeds from my textiles?"" Amur-Ištar answered: ""Yes, I have seized 4 talents of poor copper. I seized it without hinnaya's permission and without witnesses."" Šalim-Aššur said: ""Did you take copper from haburat?"" Amur-Ištar answered: ""I took what I could grab."" Amur Ištar continued: ""But did you not seize my merchandise worth 10 minas of silver?"" Šalim-Aššur answered: ""I have seized nothing."" Amur-Ištar said: ""I have sent my servant to Zalpa. When my servant comes I shall discuss (further)."" Amur-Ištar continued: ""It is I who am suing you, not you who are suing me."" ",šál-ma-a-šùr a-ṣé-er a-mur-IŠTAR ú-ṭá-ḫi-ú-ni-a-tí-ma um-ma šál-ma-a-šur-ma a-na a-mur-IŠTAR-ma mì-šu-um ší-im TÚG-ba-tí-a URUDU ta-aṣ-ba-at um-ma a-mur-IŠTAR-ma ke-na 4 GÚ lá-mu-nam aṣ-ba-at ba-lu-um ḫi-na-a ú ší-bé aṣ-ba-at um-ma ša-lim-a-šur-ma ḫa-bu-ra-ta-i-am tal-qé um-ma a-mur-IŠTAR-ma ša i qá-tim <gap>-ta-šu-šu al-qé um-ma a-mur-IŠTAR-ma a-ta lu-qú-tí ša 10 ma-na KÙ.BABBAR ta-aṣ-ba-at um-ma ša-lim-a-šur mì-ma lá aṣ-ba-at-ma um-ma a-mur-IŠTAR-ma a ṣú-ḫa-ri-a a za-al-pá áš-ta-pár ṣú-ḫa-ri li-li-kam-ma lá-ta-wu um-ma a-mur-IŠTAR-ma a-na-ku a-šé-e-kà ú-ul a-ta ta-šé-e-a-ni ,"Šalim-Aššur made us approach Amur-Ištar, and Šalim-Aššur said to Amur-Ištar: Why have you seized the copper that was the proceeds from my textiles?"" Amur-Ištar answered: ""Yes, I have seized 4 talents of poor copper. I seized it without hinnaya's permission and without witnesses."" Šalim-Aššur said: ""Did you take copper from haburat?"" Amur-Ištar answered: ""I took what I could grab."" Amur Ištar continued: ""But did you not seize my merchandise worth 10 minas of silver?"" Šalim-Aššur answered: ""I have seized nothing."" Amur-Ištar said: ""I have sent my servant to Zalpa. When my servant comes I shall discuss (further)."" Amur-Ištar continued: ""It is I who am suing you, not you who are suing me."" "
663,663,,510,0,2 GÍN KÙ.KI i-ṣé-er i-dí-na-bi-im DUMU šu-IŠTAR a-lá-ḫu-um i-šu iš-tù ITU.1.KAM ḫu-bu-ur a-na ITU.2.KAM i-ša-qal šu-ma lá iš-qú-ul ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb li-mu-um ṣí-lu-lu ,"Iddin-abum son of Šu-Ištar owes 2 shekels of gold to Ali-ahum. Reckoned from the month huburhe will pay in 2 months. If he has not paid in time, he will add interest according to the rule of the colony. Eponym: Ṣilulu. ",2 GÍN KÙ.KI i-ṣé-er i-dí-na-bi-im DUMU šu-IŠTAR a-lá-ḫu-um i-šu iš-tù ITU.1.KAM ḫu-bu-ur a-na ITU.2.KAM i-ša-qal šu-ma lá iš-qú-ul ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb li-mu-um ṣí-lu-lu ,"Iddin-abum son of Šu-Ištar owes 2 shekels of gold to Ali-ahum. Reckoned from the month huburhe will pay in 2 months. If he has not paid in time, he will add interest according to the rule of the colony. Eponym: Ṣilulu. "
664,664,,512,0,a-wa-tù-šu-nu ša šál-ma-a-šùr šu-bé-lúm ki-ma DAM i-sú-rik₁₃ DUMU.MÍ i-sú-rik₁₃ ù DUMU.MÍ i-dí-a-bi-im ra-bi-ṣum ù šu-be-lúm KI ša-lim-a-šur ni-iš a-lim{ki} it-mu-ú-ma a-wa-tù-šu-nu gám-ra <gap> ù a-ḫu-šu i-lu-ku-ni-ma ša-lim-a-šùr a-na lu-qú-tim AN.NA ú TÚG.ḪI.A ša-lim-a-šùr ú-kà-nu-ni a-šùr-ta-ak-lá-ku ra-bi-ṣú-um a-na lu-qú-tim a-ni-tim šu-be-lúm a-ša-at i-sú-rik₁₃ DUMU.MÍ i-sú-rik₁₃ ù DUMU.MÍ i-dí-a-bi-im a-na ša-lim-a-šùr šu-ku-bi₄-im ù a-ḫi-šu ú-lá i-tù-ru šu-ma i-tù-ru šu-be-lúm ù MAŠKIM ú-bu-bu-šu-nu ,"Their case concerning Šalim-Aššur - Šu-Bēlum for the wife of Issu-arik, the daughter of Issu-arik and the daughter of Iddin-abum, the attorney and Šu-Bēlum (on his own) swore an oath on the City with Šalim-Aššur and their case was concluded. <gap> Šu-Kūbum and his brother will come and confirm Šalim-Aššur for the goods, the tin and textiles. Aššur-taklāku was the attorney. Šu-Bēlum, the wife of Issu-arik, the daughter of Issu-arik and the daughter of Iddin-abum must not raise claim to these goods against Šalim-Aššur, Šu-Kūbum or his brother. If they do raise claim, Šu-Bēlum and the attorney will clear them. ",a-wa-tù-šu-nu ša šál-ma-a-šùr šu-bé-lúm ki-ma DAM i-sú-rik₁₃ DUMU.MÍ i-sú-rik₁₃ ù DUMU.MÍ i-dí-a-bi-im ra-bi-ṣum ù šu-be-lúm KI ša-lim-a-šur ni-iš a-lim{ki} it-mu-ú-ma a-wa-tù-šu-nu gám-ra <gap> ù a-ḫu-šu i-lu-ku-ni-ma ša-lim-a-šùr a-na lu-qú-tim AN.NA ú TÚG.ḪI.A ša-lim-a-šùr ú-kà-nu-ni a-šùr-ta-ak-lá-ku ra-bi-ṣú-um a-na lu-qú-tim a-ni-tim šu-be-lúm a-ša-at i-sú-rik₁₃ DUMU.MÍ i-sú-rik₁₃ ù DUMU.MÍ i-dí-a-bi-im a-na ša-lim-a-šùr šu-ku-bi₄-im ù a-ḫi-šu ú-lá i-tù-ru šu-ma i-tù-ru šu-be-lúm ù MAŠKIM ú-bu-bu-šu-nu ,"Their case concerning Šalim-Aššur - Šu-Bēlum for the wife of Issu-arik, the daughter of Issu-arik and the daughter of Iddin-abum, the attorney and Šu-Bēlum (on his own) swore an oath on the City with Šalim-Aššur and their case was concluded. <gap> Šu-Kūbum and his brother will come and confirm Šalim-Aššur for the goods, the tin and textiles. Aššur-taklāku was the attorney. Šu-Bēlum, the wife of Issu-arik, the daughter of Issu-arik and the daughter of Iddin-abum must not raise claim to these goods against Šalim-Aššur, Šu-Kūbum or his brother. If they do raise claim, Šu-Bēlum and the attorney will clear them. "
665,665,,516,0,ša-lim-a-šùr a-ṣé-er a-mur-IŠTAR ú-ṭá-ḫi-ni-a-tí-ma um-ma ša-lim-a-šùr-ma a-na a-mur-IŠTAR-ma mì-šu-um ší-im ṣú-ba-tí-a URUDU ta-aṣ-ba-at um-ma a-mur-IŠTAR-ma 4 GÚ URUDU lá-mu-na-am ke-na aṣ-ba-at ba-lu-um ḫi-na-a ù ší-bi aṣ-ba-at um-ma ša-lim-a-šùr-ma ḫa-bu-ra-ta-i-a-am tal-qé um-ma a-mur-IŠTAR-ma ša i-na qá-tim aḫ-ta-šu-šu al-qé a-ta lu-qú-tí ša 10 ma-na KÙ.BABBAR lá ta-aṣ-ba-at um-ma ša-lim-a-šùr-ma mì-ma ú-lá aṣ-ba-at um-ma a-mur-IŠTAR-ma a-na ṣú-ḫa-ri-a a-na za-al-pá áš-ta-pá-ar ṣú-ḫa-ri li-li-kam-ma lá-ta-wi um-ma a-mur-IŠTAR-ma a-na-ku a-šé-e-kà ú-ul a-ta ta-šé-e-a-ni ,"Šalim-Aššur made us approach Amur-Ištạr, and Šalim-Aššur said to Amur-Ištar: Why have you seized the copper that was the proceeds from my textiles?"" Amur-Ištar answered: ""Yes, I have seized 4 talents of poor copper. I seized it without hinnaya's permission and without witnesses."" Šalim-Aššur said: ""Did you take copper from haburat?"" Amur-Ištar answered: ""I took what I could grab. But did you not seize my merchandise worth 10 minas of silver?"" Šalim-Aššur answered: ""I have seized nothing."" Amur-Ištar said: ""I have sent my servant to Zalpa. When my servant comes I shall discuss (further)."" Amur-Ištar continued: ""It is I who am suing you, not you who are suing me."" ",ša-lim-a-šùr a-ṣé-er a-mur-IŠTAR ú-ṭá-ḫi-ni-a-tí-ma um-ma ša-lim-a-šùr-ma a-na a-mur-IŠTAR-ma mì-šu-um ší-im ṣú-ba-tí-a URUDU ta-aṣ-ba-at um-ma a-mur-IŠTAR-ma 4 GÚ URUDU lá-mu-na-am ke-na aṣ-ba-at ba-lu-um ḫi-na-a ù ší-bi aṣ-ba-at um-ma ša-lim-a-šùr-ma ḫa-bu-ra-ta-i-a-am tal-qé um-ma a-mur-IŠTAR-ma ša i-na qá-tim aḫ-ta-šu-šu al-qé a-ta lu-qú-tí ša 10 ma-na KÙ.BABBAR lá ta-aṣ-ba-at um-ma ša-lim-a-šùr-ma mì-ma ú-lá aṣ-ba-at um-ma a-mur-IŠTAR-ma a-na ṣú-ḫa-ri-a a-na za-al-pá áš-ta-pá-ar ṣú-ḫa-ri li-li-kam-ma lá-ta-wi um-ma a-mur-IŠTAR-ma a-na-ku a-šé-e-kà ú-ul a-ta ta-šé-e-a-ni ,"Šalim-Aššur made us approach Amur-Ištạr, and Šalim-Aššur said to Amur-Ištar: Why have you seized the copper that was the proceeds from my textiles?"" Amur-Ištar answered: ""Yes, I have seized 4 talents of poor copper. I seized it without hinnaya's permission and without witnesses."" Šalim-Aššur said: ""Did you take copper from haburat?"" Amur-Ištar answered: ""I took what I could grab. But did you not seize my merchandise worth 10 minas of silver?"" Šalim-Aššur answered: ""I have seized nothing."" Amur-Ištar said: ""I have sent my servant to Zalpa. When my servant comes I shall discuss (further)."" Amur-Ištar continued: ""It is I who am suing you, not you who are suing me."" "
666,666,,531,0,20 ma-na KÙ.BABBAR ṣa-ru-pá-am <gap> i-ṣé-er i-dí-a-bi₄-im šu-{d}EN.LÍL i-šu iš-tù ḫa-mu-uš-tim ša li-ba-a a-na 13 ḫa-am-ša-tim i-ša-qal šu-ma lá iš-qú-ul 1.5 GÍN.TA i-na ITU.KAM a-na 1 ma-na-im ú-ṣa-áb šu-ma lá-ma u₄-me-šu ṭup-pu-šu i-lá-pu-tù 5 ma-na KÙ.GI šu-mì šu-{d}EN.LÍL i-lá-pá-at ,"Iddin-abum owes 20 minas of refined silver to Šu-Illil. Reckoned from the week of Libbaya he must pay in 13 weeks. If he has not paid (in time), he must add interest at the rate 1.5 shekel per month per mina. If they write his tablet before his term is up, he shall book 5 minas of gold in the name of Šu-Illil. ",20 ma-na KÙ.BABBAR ṣa-ru-pá-am <gap> i-ṣé-er i-dí-a-bi₄-im šu-{d}EN.LÍL i-šu iš-tù ḫa-mu-uš-tim ša li-ba-a a-na 13 ḫa-am-ša-tim i-ša-qal šu-ma lá iš-qú-ul 1.5 GÍN.TA i-na ITU.KAM a-na 1 ma-na-im ú-ṣa-áb šu-ma lá-ma u₄-me-šu ṭup-pu-šu i-lá-pu-tù 5 ma-na KÙ.GI šu-mì šu-{d}EN.LÍL i-lá-pá-at ,"Iddin-abum owes 20 minas of refined silver to Šu-Illil. Reckoned from the week of Libbaya he must pay in 13 weeks. If he has not paid (in time), he must add interest at the rate 1.5 shekel per month per mina. If they write his tablet before his term is up, he shall book 5 minas of gold in the name of Šu-Illil. "
667,667,,549,0,3 GÍN KÙ.BABBAR i li-bi šu-li-i, 3 shekels of silver is in the possession of Šuli.,3 GÍN KÙ.BABBAR i li-bi šu-li-i, 3 shekels of silver is in the possession of Šuli.
668,668,,551,0,IGI i-tur₄-DINGIR DUMU a-mur-IŠTAR IGI a-ta-ta ,"Witnessed by Itūr-ilī son of Amur-Ištar, by Atata",IGI i-tur₄-DINGIR DUMU a-mur-IŠTAR IGI a-ta-ta ,"Witnessed by Itūr-ilī son of Amur-Ištar, by Atata"
669,669,,556,0,i-dí-sú-in DUMU i-ba-a ša a-na ša-lim-a-šùr DUMU i-sú-rik₁₃ ra-bi-ṣa-am e-ḫu-za-ni ù ṭup-pá-am ša a-lim a-na ša-sú-ḫi-šu il₅-qé-a-ni i-mì-ig-ru-ma ni-iš a-lim{ki} i-na kà-ni-iš it-mu-ú i-dí-sú-in ki-ma a-ḫa-tí-šu a-ḫi-šu ù a-ḫa-at a-bi-šu i-dí-sú-in it-ma ša-lim-a-šùr a-na ḫu-bu-ul i-ba-a-a lá i-tù-ar-šu-nu-tí a-ḫu-um a-na a-ḫi-im lá i-tù-ar a-na a-wa-tim a-ni-a-tim ni-iš a-lim it-mu-ú ITU.1.KAM ḫu-bu-ur li-mu-um a-lá-ḫu-um ,"Iddin-Suen son of Ibaya who had hired an attorney against Šalim-Aššur son of Issu-arik, and had received a tablet from the City assembly about his extradition - (those two) settled (their differences) and swore an oath by the City in Kanesh. Iddin-Suen swore on behalf of his sister, his brother and his father's sister. Šalim-Aššur must not raise claim against them for Ibaya's debt. The two must not raise claim against each other. For this matter they swore the oath by the City. Month hubur, eponymy Ali-ahum. ",i-dí-sú-in DUMU i-ba-a ša a-na ša-lim-a-šùr DUMU i-sú-rik₁₃ ra-bi-ṣa-am e-ḫu-za-ni ù ṭup-pá-am ša a-lim a-na ša-sú-ḫi-šu il₅-qé-a-ni i-mì-ig-ru-ma ni-iš a-lim{ki} i-na kà-ni-iš it-mu-ú i-dí-sú-in ki-ma a-ḫa-tí-šu a-ḫi-šu ù a-ḫa-at a-bi-šu i-dí-sú-in it-ma ša-lim-a-šùr a-na ḫu-bu-ul i-ba-a-a lá i-tù-ar-šu-nu-tí a-ḫu-um a-na a-ḫi-im lá i-tù-ar a-na a-wa-tim a-ni-a-tim ni-iš a-lim it-mu-ú ITU.1.KAM ḫu-bu-ur li-mu-um a-lá-ḫu-um ,"Iddin-Suen son of Ibaya who had hired an attorney against Šalim-Aššur son of Issu-arik, and had received a tablet from the City assembly about his extradition - (those two) settled (their differences) and swore an oath by the City in Kanesh. Iddin-Suen swore on behalf of his sister, his brother and his father's sister. Šalim-Aššur must not raise claim against them for Ibaya's debt. The two must not raise claim against each other. For this matter they swore the oath by the City. Month hubur, eponymy Ali-ahum. "
